order_id,product_id,unit_price,quantity,discount,total_sale,soma,repeticoes_doid,media,ano_mes
10547,36,"19,00",60,0,1140,"1792,8",2,"896,4",1997-05
10548,34,"14,00",10,"0,25",105,"240,1",2,"120,05",1997-05
10548,41,"9,65",14,0,"135,1","240,1",2,"120,05",1997-05
10549,31,"12,50",55,"0,15","584,375","3554,275",3,"1184,758333",1997-05
10549,45,"9,50",100,"0,15","807,5","3554,275",3,"1184,758333",1997-05
10549,51,"53,00",48,"0,15","2162,4","3554,275",3,"1184,758333",1997-05
10550,17,"39,00",8,"0,1","280,8","683,3",4,"170,825",1997-05
10550,19,"9,20",10,0,92,"683,3",4,"170,825",1997-05
10550,21,"10,00",6,"0,1",54,"683,3",4,"170,825",1997-05
10550,61,"28,50",10,"0,1","256,5","683,3",4,"170,825",1997-05
10551,16,"17,45",40,"0,15","593,3","1677,3",3,"559,1",1997-05
10551,35,"18,00",20,"0,15",306,"1677,3",3,"559,1",1997-05
10551,44,"19,45",40,0,778,"1677,3",3,"559,1",1997-05
10552,69,"36,00",18,0,648,"880,5",2,"440,25",1997-05
10552,75,"7,75",30,0,"232,5","880,5",2,"440,25",1997-05
10553,11,"21,00",15,0,315,"1546,3",5,"309,26",1997-05
10553,16,"17,45",14,0,"244,3","1546,3",5,"309,26",1997-05
10553,22,"21,00",24,0,504,"1546,3",5,"309,26",1997-05
10553,31,"12,50",30,0,375,"1546,3",5,"309,26",1997-05
10553,35,"18,00",6,0,108,"1546,3",5,"309,26",1997-05
10554,16,"17,45",30,"0,05","497,325","1728,525",4,"432,13125",1997-05
10554,23,"9,00",20,"0,05",171,"1728,525",4,"432,13125",1997-05
10554,62,"49,30",20,"0,05","936,7","1728,525",4,"432,13125",1997-05
10554,77,"13,00",10,"0,05","123,5","1728,525",4,"432,13125",1997-05
10555,14,"23,25",30,"0,2",558,"2944,4",5,"588,88",1997-06
10555,19,"9,20",35,"0,2","257,6","2944,4",5,"588,88",1997-06
10555,24,"4,50",18,"0,2","64,8","2944,4",5,"588,88",1997-06
10555,51,"53,00",20,"0,2",848,"2944,4",5,"588,88",1997-06
10555,56,"38,00",40,"0,2",1216,"2944,4",5,"588,88",1997-06
10556,72,"34,80",24,0,"835,2","835,2",1,"835,2",1997-06
10557,64,"33,25",30,0,"997,5","1152,5",2,"576,25",1997-06
10557,75,"7,75",20,0,155,"1152,5",2,"576,25",1997-06
10558,47,"9,50",25,0,"237,5","2142,9",5,"428,58",1997-06
10558,51,"53,00",20,0,1060,"2142,9",5,"428,58",1997-06
10558,52,"7,00",30,0,210,"2142,9",5,"428,58",1997-06
10558,53,"32,80",18,0,"590,4","2142,9",5,"428,58",1997-06
10558,73,"15,00",3,0,45,"2142,9",5,"428,58",1997-06
10559,41,"9,65",12,"0,05","110,01","520,41",2,"260,205",1997-06
10559,55,"24,00",18,"0,05","410,4","520,41",2,"260,205",1997-06
10560,30,"25,89",20,0,"517,8","1072,425",2,"536,2125",1997-06
10560,62,"49,30",15,"0,25","554,625","1072,425",2,"536,2125",1997-06
10561,44,"19,45",10,0,"194,5","2844,5",2,"1422,25",1997-06
10561,51,"53,00",50,0,2650,"2844,5",2,"1422,25",1997-06
10562,33,"2,50",20,"0,1",45,"488,7",2,"244,35",1997-06
10562,62,"49,30",10,"0,1","443,7","488,7",2,"244,35",1997-06
10563,36,"19,00",25,0,475,965,2,"482,5",1997-06
10563,52,"7,00",70,0,490,965,2,"482,5",1997-06
10564,17,"39,00",16,"0,05","592,8","1234,05",3,"411,35",1997-06
10564,31,"12,50",6,"0,05","71,25","1234,05",3,"411,35",1997-06
10564,55,"24,00",25,"0,05",570,"1234,05",3,"411,35",1997-06
10565,24,"4,50",25,"0,1","101,25","639,9",2,"319,95",1997-06
10565,64,"33,25",18,"0,1","538,65","639,9",2,"319,95",1997-06
10566,11,"21,00",35,"0,15","624,75",1761,3,587,1997-06
10566,18,"62,50",18,"0,15","956,25",1761,3,587,1997-06
10566,76,"18,00",10,0,180,1761,3,587,1997-06
10567,31,"12,50",60,"0,2",600,2519,3,"839,6666667",1997-06
10567,51,"53,00",3,0,159,2519,3,"839,6666667",1997-06
10567,59,"55,00",40,"0,2",1760,2519,3,"839,6666667",1997-06
10568,10,"31,00",5,0,155,155,1,155,1997-06
10569,31,"12,50",35,"0,2",350,890,2,445,1997-06
10569,76,"18,00",30,0,540,890,2,445,1997-06
10570,11,"21,00",15,"0,05","299,25","2465,25",2,"1232,625",1997-06
10570,56,"38,00",60,"0,05",2166,"2465,25",2,"1232,625",1997-06
10571,14,"23,25",11,"0,15","217,3875","550,5875",2,"275,29375",1997-06
10571,42,"14,00",28,"0,15","333,2","550,5875",2,"275,29375",1997-06
10572,16,"17,45",12,"0,1","188,46","1501,085",4,"375,27125",1997-06
10572,32,"32,00",10,"0,1",288,"1501,085",4,"375,27125",1997-06
10572,40,"18,40",50,0,920,"1501,085",4,"375,27125",1997-06
10572,75,"7,75",15,"0,1","104,625","1501,085",4,"375,27125",1997-06
10573,17,"39,00",18,0,702,2082,3,694,1997-06
10573,34,"14,00",40,0,560,2082,3,694,1997-06
10573,53,"32,80",25,0,820,2082,3,694,1997-06
10574,33,"2,50",14,0,35,"764,3",4,"191,075",1997-06
10574,40,"18,40",2,0,"36,8","764,3",4,"191,075",1997-06
10574,62,"49,30",10,0,493,"764,3",4,"191,075",1997-06
10574,64,"33,25",6,0,"199,5","764,3",4,"191,075",1997-06
10575,59,"55,00",12,0,660,"2147,4",4,"536,85",1997-06
10575,63,"43,90",6,0,"263,4","2147,4",4,"536,85",1997-06
10575,72,"34,80",30,0,1044,"2147,4",4,"536,85",1997-06
10575,76,"18,00",10,0,180,"2147,4",4,"536,85",1997-06
10576,1,"18,00",10,0,180,"838,45",3,"279,4833333",1997-06
10576,31,"12,50",20,0,250,"838,45",3,"279,4833333",1997-06
10576,44,"19,45",21,0,"408,45","838,45",3,"279,4833333",1997-06
10577,39,"18,00",10,0,180,569,3,"189,6666667",1997-06
10577,75,"7,75",20,0,155,569,3,"189,6666667",1997-06
10577,77,"13,00",18,0,234,569,3,"189,6666667",1997-06
10578,35,"18,00",20,0,360,477,2,"238,5",1997-06
10578,57,"19,50",6,0,117,477,2,"238,5",1997-06
10579,15,"15,50",10,0,155,"317,75",2,"158,875",1997-06
10579,75,"7,75",21,0,"162,75","317,75",2,"158,875",1997-06
10580,14,"23,25",15,"0,05","331,3125","1013,745",3,"337,915",1997-06
10580,41,"9,65",9,"0,05","82,5075","1013,745",3,"337,915",1997-06
10580,65,"21,05",30,"0,05","599,925","1013,745",3,"337,915",1997-06
10581,75,"7,75",50,"0,2",310,310,1,310,1997-06
10582,57,"19,50",4,0,78,330,2,165,1997-06
10582,76,"18,00",14,0,252,330,2,165,1997-06
10583,29,"123,79",10,0,"1237,9","2237,5",3,"745,8333333",1997-06
10583,60,"34,00",24,"0,15","693,6","2237,5",3,"745,8333333",1997-06
10583,69,"36,00",10,"0,15",306,"2237,5",3,"745,8333333",1997-06
10584,31,"12,50",50,"0,05","593,75","593,75",1,"593,75",1997-06
10585,47,"9,50",15,0,"142,5","142,5",1,"142,5",1997-07
10586,52,"7,00",4,"0,15","23,8","23,8",1,"23,8",1997-07
10587,26,"31,23",6,0,"187,38","807,38",3,"269,1266667",1997-07
10587,35,"18,00",20,0,360,"807,38",3,"269,1266667",1997-07
10587,77,"13,00",20,0,260,"807,38",3,"269,1266667",1997-07
10588,18,"62,50",40,"0,2",2000,3120,2,1560,1997-07
10588,42,"14,00",100,"0,2",1120,3120,2,1560,1997-07
10589,35,"18,00",4,0,72,72,1,72,1997-07
10590,1,"18,00",20,0,360,1101,2,"550,5",1997-07
10590,77,"13,00",60,"0,05",741,1101,2,"550,5",1997-07
10591,3,"10,00",14,0,140,"812,5",3,"270,8333333",1997-07
10591,7,"30,00",10,0,300,"812,5",3,"270,8333333",1997-07
10591,54,"7,45",50,0,"372,5","812,5",3,"270,8333333",1997-07
10592,15,"15,50",25,"0,05","368,125","516,4675",2,"258,23375",1997-07
10592,26,"31,23",5,"0,05","148,3425","516,4675",2,"258,23375",1997-07
10593,20,"81,00",21,"0,2","1360,8","1994,4",3,"664,8",1997-07
10593,69,"36,00",20,"0,2",576,"1994,4",3,"664,8",1997-07
10593,76,"18,00",4,"0,2","57,6","1994,4",3,"664,8",1997-07
10594,52,"7,00",24,0,168,"565,5",2,"282,75",1997-07
10594,58,"13,25",30,0,"397,5","565,5",2,"282,75",1997-07
10595,35,"18,00",30,"0,25",405,4725,3,1575,1997-07
10595,61,"28,50",120,"0,25",2565,4725,3,1575,1997-07
10595,69,"36,00",65,"0,25",1755,4725,3,1575,1997-07
10596,56,"38,00",5,"0,2",152,"1180,88",3,"393,6266667",1997-07
10596,63,"43,90",24,"0,2","842,88","1180,88",3,"393,6266667",1997-07
10596,75,"7,75",30,"0,2",186,"1180,88",3,"393,6266667",1997-07
10597,24,"4,50",35,"0,2",126,"718,08",3,"239,36",1997-07
10597,57,"19,50",20,0,390,"718,08",3,"239,36",1997-07
10597,65,"21,05",12,"0,2","202,08","718,08",3,"239,36",1997-07
10598,27,"43,90",50,0,2195,"2388,5",2,"1194,25",1997-07
10598,71,"21,50",9,0,"193,5","2388,5",2,"1194,25",1997-07
10599,62,"49,30",10,0,493,493,1,493,1997-07
10600,54,"7,45",4,0,"29,8","479,8",2,"239,9",1997-07
10600,73,"15,00",30,0,450,"479,8",2,"239,9",1997-07
10601,13,"6,00",60,0,360,2285,2,"1142,5",1997-07
10601,59,"55,00",35,0,1925,2285,2,"1142,5",1997-07
10602,77,"13,00",5,"0,25","48,75","48,75",1,"48,75",1997-07
10603,22,"21,00",48,0,1008,1483,2,"741,5",1997-07
10603,49,"20,00",25,"0,05",475,1483,2,"741,5",1997-07
10604,48,"12,75",6,"0,1","68,85","230,85",2,"115,425",1997-07
10604,76,"18,00",10,"0,1",162,"230,85",2,"115,425",1997-07
10605,16,"17,45",30,"0,05","497,325","4109,7",4,"1027,425",1997-07
10605,59,"55,00",20,"0,05",1045,"4109,7",4,"1027,425",1997-07
10605,60,"34,00",70,"0,05",2261,"4109,7",4,"1027,425",1997-07
10605,71,"21,50",15,"0,05","306,375","4109,7",4,"1027,425",1997-07
10606,4,"22,00",20,"0,2",352,"1130,4",3,"376,8",1997-07
10606,55,"24,00",20,"0,2",384,"1130,4",3,"376,8",1997-07
10606,62,"49,30",10,"0,2","394,4","1130,4",3,"376,8",1997-07
10607,7,"30,00",45,0,1350,"6475,4",5,"1295,08",1997-07
10607,17,"39,00",100,0,3900,"6475,4",5,"1295,08",1997-07
10607,33,"2,50",14,0,35,"6475,4",5,"1295,08",1997-07
10607,40,"18,40",42,0,"772,8","6475,4",5,"1295,08",1997-07
10607,72,"34,80",12,0,"417,6","6475,4",5,"1295,08",1997-07
10608,56,"38,00",28,0,1064,1064,1,1064,1997-07
10609,1,"18,00",3,0,54,424,3,"141,3333333",1997-07
10609,10,"31,00",10,0,310,424,3,"141,3333333",1997-07
10609,21,"10,00",6,0,60,424,3,"141,3333333",1997-07
10610,36,"19,00",21,"0,25","299,25","299,25",1,"299,25",1997-07
10611,1,"18,00",6,0,108,808,3,"269,3333333",1997-07
10611,2,"19,00",10,0,190,808,3,"269,3333333",1997-07
10611,60,"34,00",15,0,510,808,3,"269,3333333",1997-07
10612,10,"31,00",70,0,2170,6375,5,1275,1997-07
10612,36,"19,00",55,0,1045,6375,5,1275,1997-07
10612,49,"20,00",18,0,360,6375,5,1275,1997-07
10612,60,"34,00",40,0,1360,6375,5,1275,1997-07
10612,76,"18,00",80,0,1440,6375,5,1275,1997-07
10613,13,"6,00",8,"0,1","43,2","353,2",2,"176,6",1997-07
10613,75,"7,75",40,0,310,"353,2",2,"176,6",1997-07
10614,11,"21,00",14,0,294,464,3,"154,6666667",1997-07
10614,21,"10,00",8,0,80,464,3,"154,6666667",1997-07
10614,39,"18,00",5,0,90,464,3,"154,6666667",1997-07
10615,55,"24,00",5,0,120,120,1,120,1997-07
10616,38,"263,50",15,"0,05","3754,875",4807,4,"1201,75",1997-07
10616,56,"38,00",14,0,532,4807,4,"1201,75",1997-07
10616,70,"15,00",15,"0,05","213,75",4807,4,"1201,75",1997-07
10616,71,"21,50",15,"0,05","306,375",4807,4,"1201,75",1997-07
10617,59,"55,00",30,"0,15","1402,5","1402,5",1,"1402,5",1997-07
10618,6,"25,00",70,0,1750,"2697,5",3,"899,1666667",1997-08
10618,56,"38,00",20,0,760,"2697,5",3,"899,1666667",1997-08
10618,68,"12,50",15,0,"187,5","2697,5",3,"899,1666667",1997-08
10619,21,"10,00",42,0,420,1260,2,630,1997-08
10619,22,"21,00",40,0,840,1260,2,630,1997-08
10620,24,"4,50",5,0,"22,5","57,5",2,"28,75",1997-08
10620,52,"7,00",5,0,35,"57,5",2,"28,75",1997-08
10621,19,"9,20",5,0,46,"758,5",4,"189,625",1997-08
10621,23,"9,00",10,0,90,"758,5",4,"189,625",1997-08
10621,70,"15,00",20,0,300,"758,5",4,"189,625",1997-08
10621,71,"21,50",15,0,"322,5","758,5",4,"189,625",1997-08
10622,2,"19,00",20,0,380,560,2,280,1997-08
10622,68,"12,50",18,"0,2",180,560,2,280,1997-08
10623,14,"23,25",21,0,"488,25","1336,95",5,"267,39",1997-08
10623,19,"9,20",15,"0,1","124,2","1336,95",5,"267,39",1997-08
10623,21,"10,00",25,"0,1",225,"1336,95",5,"267,39",1997-08
10623,24,"4,50",3,0,"13,5","1336,95",5,"267,39",1997-08
10623,35,"18,00",30,"0,1",486,"1336,95",5,"267,39",1997-08
10624,28,"45,60",10,0,456,"1393,24",3,"464,4133333",1997-08
10624,29,"123,79",6,0,"742,74","1393,24",3,"464,4133333",1997-08
10624,44,"19,45",10,0,"194,5","1393,24",3,"464,4133333",1997-08
10625,14,"23,25",3,0,"69,75","479,75",3,"159,9166667",1997-08
10625,42,"14,00",5,0,70,"479,75",3,"159,9166667",1997-08
10625,60,"34,00",10,0,340,"479,75",3,"159,9166667",1997-08
10626,53,"32,80",12,0,"393,6","1503,6",3,"501,2",1997-08
10626,60,"34,00",20,0,680,"1503,6",3,"501,2",1997-08
10626,71,"21,50",20,0,430,"1503,6",3,"501,2",1997-08
10627,62,"49,30",15,0,"739,5","1185,75",2,"592,875",1997-08
10627,73,"15,00",35,"0,15","446,25","1185,75",2,"592,875",1997-08
10628,1,"18,00",25,0,450,450,1,450,1997-08
10629,29,"123,79",20,0,"2475,8","2775,05",2,"1387,525",1997-08
10629,64,"33,25",9,0,"299,25","2775,05",2,"1387,525",1997-08
10630,55,"24,00",12,"0,05","273,6","903,6",2,"451,8",1997-08
10630,76,"18,00",35,0,630,"903,6",2,"451,8",1997-08
10631,75,"7,75",8,"0,1","55,8","55,8",1,"55,8",1997-08
10632,2,"19,00",30,"0,05","541,5",589,2,"294,5",1997-08
10632,33,"2,50",20,"0,05","47,5",589,2,"294,5",1997-08
10633,12,"38,00",36,"0,15","1162,8","5510,5925",4,"1377,648125",1997-08
10633,13,"6,00",13,"0,15","66,3","5510,5925",4,"1377,648125",1997-08
10633,26,"31,23",35,"0,15","929,0925","5510,5925",4,"1377,648125",1997-08
10633,62,"49,30",80,"0,15","3352,4","5510,5925",4,"1377,648125",1997-08
10634,7,"30,00",35,0,1050,"4985,5",4,"1246,375",1997-08
10634,18,"62,50",50,0,3125,"4985,5",4,"1246,375",1997-08
10634,51,"53,00",15,0,795,"4985,5",4,"1246,375",1997-08
10634,75,"7,75",2,0,"15,5","4985,5",4,"1246,375",1997-08
10635,4,"22,00",10,"0,1",198,"1326,225",3,"442,075",1997-08
10635,5,"21,35",15,"0,1","288,225","1326,225",3,"442,075",1997-08
10635,22,"21,00",40,0,840,"1326,225",3,"442,075",1997-08
10636,4,"22,00",25,0,550,"629,5",2,"314,75",1997-08
10636,58,"13,25",6,0,"79,5","629,5",2,"314,75",1997-08
10637,11,"21,00",10,0,210,"2761,9375",3,"920,6458333",1997-08
10637,50,"16,25",25,"0,05","385,9375","2761,9375",3,"920,6458333",1997-08
10637,56,"38,00",60,"0,05",2166,"2761,9375",3,"920,6458333",1997-08
10638,45,"9,50",20,0,190,"2720,05",3,"906,6833333",1997-08
10638,65,"21,05",21,0,"442,05","2720,05",3,"906,6833333",1997-08
10638,72,"34,80",60,0,2088,"2720,05",3,"906,6833333",1997-08
10639,18,"62,50",8,0,500,500,1,500,1997-08
10640,69,"36,00",20,"0,25",540,"708,75",2,"354,375",1997-08
10640,70,"15,00",15,"0,25","168,75","708,75",2,"354,375",1997-08
10641,2,"19,00",50,0,950,2054,2,1027,1997-08
10641,40,"18,40",60,0,1104,2054,2,1027,1997-08
10642,21,"10,00",30,"0,2",240,696,2,348,1997-08
10642,61,"28,50",20,"0,2",456,696,2,348,1997-08
10643,28,"45,60",15,"0,25",513,"814,5",3,"271,5",1997-08
10643,39,"18,00",21,"0,25","283,5","814,5",3,"271,5",1997-08
10643,46,"12,00",2,"0,25",18,"814,5",3,"271,5",1997-08
10644,18,"62,50",4,"0,1",225,"1371,8",3,"457,2666667",1997-08
10644,43,"46,00",20,0,920,"1371,8",3,"457,2666667",1997-08
10644,46,"12,00",21,"0,1","226,8","1371,8",3,"457,2666667",1997-08
10645,18,"62,50",20,0,1250,1535,2,"767,5",1997-08
10645,36,"19,00",15,0,285,1535,2,"767,5",1997-08
10646,1,"18,00",15,"0,25","202,5",1446,4,"361,5",1997-08
10646,10,"31,00",18,"0,25","418,5",1446,4,"361,5",1997-08
10646,71,"21,50",30,"0,25","483,75",1446,4,"361,5",1997-08
10646,77,"13,00",35,"0,25","341,25",1446,4,"361,5",1997-08
10647,19,"9,20",30,0,276,636,2,318,1997-08
10647,39,"18,00",20,0,360,636,2,318,1997-08
10648,22,"21,00",15,0,315,"372,375",2,"186,1875",1997-08
10648,24,"4,50",15,"0,15","57,375","372,375",2,"186,1875",1997-08
10649,28,"45,60",20,0,912,1434,2,717,1997-08
10649,72,"34,80",15,0,522,1434,2,717,1997-08
10650,30,"25,89",30,0,"776,7","1779,2",3,"593,0666667",1997-08
10650,53,"32,80",25,"0,05",779,"1779,2",3,"593,0666667",1997-08
10650,54,"7,45",30,0,"223,5","1779,2",3,"593,0666667",1997-08
10651,19,"9,20",12,"0,25","82,8","397,8",2,"198,9",1997-09
10651,22,"21,00",20,"0,25",315,"397,8",2,"198,9",1997-09
10652,30,"25,89",2,"0,25","38,835","318,835",2,"159,4175",1997-09
10652,42,"14,00",20,0,280,"318,835",2,"159,4175",1997-09
10653,16,"17,45",30,"0,1","471,15","1083,15",2,"541,575",1997-09
10653,60,"34,00",20,"0,1",612,"1083,15",2,"541,575",1997-09
10654,4,"22,00",12,"0,1","237,6","601,83",3,"200,61",1997-09
10654,39,"18,00",20,"0,1",324,"601,83",3,"200,61",1997-09
10654,54,"7,45",6,"0,1","40,23","601,83",3,"200,61",1997-09
10655,41,"9,65",20,"0,2","154,4","154,4",1,"154,4",1997-09
10656,14,"23,25",3,"0,1","62,775","604,215",3,"201,405",1997-09
10656,44,"19,45",28,"0,1","490,14","604,215",3,"201,405",1997-09
10656,47,"9,50",6,"0,1","51,3","604,215",3,"201,405",1997-09
10657,15,"15,50",50,0,775,"4371,6",6,"728,6",1997-09
10657,41,"9,65",24,0,"231,6","4371,6",6,"728,6",1997-09
10657,46,"12,00",45,0,540,"4371,6",6,"728,6",1997-09
10657,47,"9,50",10,0,95,"4371,6",6,"728,6",1997-09
10657,56,"38,00",45,0,1710,"4371,6",6,"728,6",1997-09
10657,60,"34,00",30,0,1020,"4371,6",6,"728,6",1997-09
10658,21,"10,00",60,0,600,"4464,6",4,"1116,15",1997-09
10658,40,"18,40",70,"0,05","1223,6","4464,6",4,"1116,15",1997-09
10658,60,"34,00",55,"0,05","1776,5","4464,6",4,"1116,15",1997-09
10658,77,"13,00",70,"0,05","864,5","4464,6",4,"1116,15",1997-09
10659,31,"12,50",20,"0,05","237,5","1227,02",3,"409,0066667",1997-09
10659,40,"18,40",24,"0,05","419,52","1227,02",3,"409,0066667",1997-09
10659,70,"15,00",40,"0,05",570,"1227,02",3,"409,0066667",1997-09
10660,20,"81,00",21,0,1701,1701,1,1701,1997-09
10661,39,"18,00",3,"0,2","43,2","562,6",2,"281,3",1997-09
10661,58,"13,25",49,"0,2","519,4","562,6",2,"281,3",1997-09
10662,68,"12,50",10,0,125,125,1,125,1997-09
10663,40,"18,40",30,"0,05","524,4","1930,4",3,"643,4666667",1997-09
10663,42,"14,00",30,"0,05",399,"1930,4",3,"643,4666667",1997-09
10663,51,"53,00",20,"0,05",1007,"1930,4",3,"643,4666667",1997-09
10664,10,"31,00",24,"0,15","632,4","1288,3875",3,"429,4625",1997-09
10664,56,"38,00",12,"0,15","387,6","1288,3875",3,"429,4625",1997-09
10664,65,"21,05",15,"0,15","268,3875","1288,3875",3,"429,4625",1997-09
10665,51,"53,00",20,0,1060,1295,3,"431,6666667",1997-09
10665,59,"55,00",1,0,55,1295,3,"431,6666667",1997-09
10665,76,"18,00",10,0,180,1295,3,"431,6666667",1997-09
10666,29,"123,79",36,0,"4456,44","4666,94",2,"2333,47",1997-09
10666,65,"21,05",10,0,"210,5","4666,94",2,"2333,47",1997-09
10667,69,"36,00",45,"0,2",1296,"1536,8",2,"768,4",1997-09
10667,71,"21,50",14,"0,2","240,8","1536,8",2,"768,4",1997-09
10668,31,"12,50",8,"0,1",90,"625,275",3,"208,425",1997-09
10668,55,"24,00",4,"0,1","86,4","625,275",3,"208,425",1997-09
10668,64,"33,25",15,"0,1","448,875","625,275",3,"208,425",1997-09
10669,36,"19,00",30,0,570,570,1,570,1997-09
10670,23,"9,00",32,0,288,"2301,75",5,"460,35",1997-09
10670,46,"12,00",60,0,720,"2301,75",5,"460,35",1997-09
10670,67,"14,00",25,0,350,"2301,75",5,"460,35",1997-09
10670,73,"15,00",50,0,750,"2301,75",5,"460,35",1997-09
10670,75,"7,75",25,0,"193,75","2301,75",5,"460,35",1997-09
10671,16,"17,45",10,0,"174,5","920,1",3,"306,7",1997-09
10671,62,"49,30",10,0,493,"920,1",3,"306,7",1997-09
10671,65,"21,05",12,0,"252,6","920,1",3,"306,7",1997-09
10672,38,"263,50",15,"0,1","3557,25","3815,25",2,"1907,625",1997-09
10672,71,"21,50",12,0,258,"3815,25",2,"1907,625",1997-09
10673,16,"17,45",3,0,"52,35","412,35",3,"137,45",1997-09
10673,42,"14,00",6,0,84,"412,35",3,"137,45",1997-09
10673,43,"46,00",6,0,276,"412,35",3,"137,45",1997-09
10674,23,"9,00",5,0,45,45,1,45,1997-09
10675,14,"23,25",30,0,"697,5",1423,3,"474,3333333",1997-09
10675,53,"32,80",10,0,328,1423,3,"474,3333333",1997-09
10675,58,"13,25",30,0,"397,5",1423,3,"474,3333333",1997-09
10676,10,"31,00",2,0,62,"534,85",3,"178,2833333",1997-09
10676,19,"9,20",7,0,"64,4","534,85",3,"178,2833333",1997-09
10676,44,"19,45",21,0,"408,45","534,85",3,"178,2833333",1997-09
10677,26,"31,23",30,"0,15","796,365","813,365",2,"406,6825",1997-09
10677,33,"2,50",8,"0,15",17,"813,365",2,"406,6825",1997-09
10678,12,"38,00",100,0,3800,"5256,5",4,"1314,125",1997-09
10678,33,"2,50",30,0,75,"5256,5",4,"1314,125",1997-09
10678,41,"9,65",120,0,1158,"5256,5",4,"1314,125",1997-09
10678,54,"7,45",30,0,"223,5","5256,5",4,"1314,125",1997-09
10679,59,"55,00",12,0,660,660,1,660,1997-09
10680,16,"17,45",50,"0,25","654,375","1261,875",3,"420,625",1997-09
10680,31,"12,50",20,"0,25","187,5","1261,875",3,"420,625",1997-09
10680,42,"14,00",40,"0,25",420,"1261,875",3,"420,625",1997-09
10681,19,"9,20",30,"0,1","248,4","1287,4",3,"429,1333333",1997-09
10681,21,"10,00",12,"0,1",108,"1287,4",3,"429,1333333",1997-09
10681,64,"33,25",28,0,931,"1287,4",3,"429,1333333",1997-09
10682,33,"2,50",30,0,75,"375,5",3,"125,1666667",1997-09
10682,66,"17,00",4,0,68,"375,5",3,"125,1666667",1997-09
10682,75,"7,75",30,0,"232,5","375,5",3,"125,1666667",1997-09
10683,52,"7,00",9,0,63,63,1,63,1997-09
10684,40,"18,40",20,0,368,1768,3,"589,3333333",1997-09
10684,47,"9,50",40,0,380,1768,3,"589,3333333",1997-09
10684,60,"34,00",30,0,1020,1768,3,"589,3333333",1997-09
10685,10,"31,00",20,0,620,"801,1",3,"267,0333333",1997-09
10685,41,"9,65",4,0,"38,6","801,1",3,"267,0333333",1997-09
10685,47,"9,50",15,0,"142,5","801,1",3,"267,0333333",1997-09
10686,17,"39,00",30,"0,2",936,"1404,45",2,"702,225",1997-09
10686,26,"31,23",15,0,"468,45","1404,45",2,"702,225",1997-09
10687,9,"97,00",50,"0,25","3637,5","4960,9",3,"1653,633333",1997-09
10687,29,"123,79",10,0,"1237,9","4960,9",3,"1653,633333",1997-09
10687,36,"19,00",6,"0,25","85,5","4960,9",3,"1653,633333",1997-09
10688,10,"31,00",18,"0,1","502,2","3160,6",3,"1053,533333",1997-10
10688,28,"45,60",60,"0,1","2462,4","3160,6",3,"1053,533333",1997-10
10688,34,"14,00",14,0,196,"3160,6",3,"1053,533333",1997-10
10689,1,"18,00",35,"0,25","472,5","472,5",1,"472,5",1997-10
10690,56,"38,00",20,"0,25",570,"862,5",2,"431,25",1997-10
10690,77,"13,00",30,"0,25","292,5","862,5",2,"431,25",1997-10
10691,1,"18,00",30,0,540,"10164,8",5,"2032,96",1997-10
10691,29,"123,79",40,0,"4951,6","10164,8",5,"2032,96",1997-10
10691,43,"46,00",40,0,1840,"10164,8",5,"2032,96",1997-10
10691,44,"19,45",24,0,"466,8","10164,8",5,"2032,96",1997-10
10691,62,"49,30",48,0,"2366,4","10164,8",5,"2032,96",1997-10
10692,63,"43,90",20,0,878,878,1,878,1997-10
10693,9,"97,00",6,0,582,"2071,2",4,"517,8",1997-10
10693,54,"7,45",60,"0,15","379,95","2071,2",4,"517,8",1997-10
10693,69,"36,00",30,"0,15",918,"2071,2",4,"517,8",1997-10
10693,73,"15,00",15,"0,15","191,25","2071,2",4,"517,8",1997-10
10694,7,"30,00",90,0,2700,4825,3,"1608,333333",1997-10
10694,59,"55,00",25,0,1375,4825,3,"1608,333333",1997-10
10694,70,"15,00",50,0,750,4825,3,"1608,333333",1997-10
10695,8,"40,00",10,0,400,642,3,214,1997-10
10695,12,"38,00",4,0,152,642,3,214,1997-10
10695,24,"4,50",20,0,90,642,3,214,1997-10
10696,17,"39,00",20,0,780,996,2,498,1997-10
10696,46,"12,00",18,0,216,996,2,498,1997-10
10697,19,"9,20",7,"0,25","48,3","805,425",4,"201,35625",1997-10
10697,35,"18,00",9,"0,25","121,5","805,425",4,"201,35625",1997-10
10697,58,"13,25",30,"0,25","298,125","805,425",4,"201,35625",1997-10
10697,70,"15,00",30,"0,25","337,5","805,425",4,"201,35625",1997-10
10698,11,"21,00",15,0,315,"3436,4435",5,"687,2887",1997-10
10698,17,"39,00",8,"0,05","296,4","3436,4435",5,"687,2887",1997-10
10698,29,"123,79",12,"0,05","1411,206","3436,4435",5,"687,2887",1997-10
10698,65,"21,05",65,"0,05","1299,8375","3436,4435",5,"687,2887",1997-10
10698,70,"15,00",8,"0,05",114,"3436,4435",5,"687,2887",1997-10
10699,47,"9,50",12,0,114,114,1,114,1997-10
10700,1,"18,00",5,"0,2",72,"1638,4",4,"409,6",1997-10
10700,34,"14,00",12,"0,2","134,4","1638,4",4,"409,6",1997-10
10700,68,"12,50",40,"0,2",400,"1638,4",4,"409,6",1997-10
10700,71,"21,50",60,"0,2",1032,"1638,4",4,"409,6",1997-10
10701,59,"55,00",42,"0,15","1963,5","2864,5",3,"954,8333333",1997-10
